lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2,Appliances
0,19.3566666666667,40.79,18.7,39.73,19.29,42.0,19.066666666666695,40.0266666666667,17.29,48.9,5.66,55.6966666666667,18.79,37.19333333333329,19.1,44.29,17.0,40.56,5.0,757.2999999999998,71.0,3.0,40.0,0.1,6.611408607568592,6.611408607568592,90
10,19.29,40.73,18.7,39.76,19.29,42.03,19.0,39.9,17.29,48.9,5.33,57.1333333333333,18.73,36.86,19.1333333333333,44.3266666666667,17.0,40.433333333333294,4.78333333333333,757.2999999999998,72.0,3.0,40.0,0.0833333333333333,11.065296386368573,11.065296386368573,100
0,19.29,40.6633333333333,18.7,39.7,19.29,42.09,19.0,39.933333333333294,17.29,48.9,5.06333333333333,57.8,18.6666666666667,36.43,19.2,44.4,17.0,40.26,4.56666666666667,757.2999999999998,73.0,3.0,40.0,0.0666666666666667,11.31903980858624,11.31903980858624,90
0,19.29,40.6633333333333,18.7,39.7,19.29,42.06,19.0,40.0,17.29,48.79,4.62666666666667,59.4233333333333,18.6,36.23,19.29,44.53,17.0,40.1266666666667,4.35,757.2999999999998,74.0,3.0,40.0,0.05,6.57082669204101,6.57082669204101,110
10,19.29,40.79,18.7,39.7,19.29,42.0,18.89,40.0,17.29,48.79,4.36666666666667,60.6966666666667,18.5,36.0266666666667,19.3566666666667,44.6633333333333,16.89,40.03,4.133333333333329,757.2999999999998,75.0,3.0,40.0,0.0333333333333333,49.07817301573232,49.07817301573232,90
0,19.29,40.73,18.7,39.76,19.29,42.03,18.89,40.0,17.29,48.79,3.9666666666666694,63.0266666666667,18.4266666666667,35.8266666666667,19.4266666666667,44.73,16.89,40.09,3.9166666666666705,757.2999999999998,76.0,3.0,40.0,0.0166666666666667,16.3506863405928,16.3506863405928,100
10,19.29,40.79,18.7,39.8266666666667,19.29,42.09,18.89,40.1266666666667,17.29,48.73,3.82666666666667,65.7666666666667,18.39,35.76,19.566666666666695,44.73,16.89,40.06,3.7,757.2999999999998,77.0,3.0,40.0,0.0,25.34697485389188,25.34697485389188,100
0,19.29,40.73,18.7,39.9,19.23,41.933333333333294,18.823333333333295,40.0666666666667,17.29,48.7,3.7233333333333296,67.2266666666667,18.323333333333295,35.76,19.6333333333333,44.7,16.89,40.0,3.53333333333333,757.2999999999998,79.0,3.0,38.16666666666669,0.166666666666667,34.072125738020986,34.072125738020986,110
10,19.26,40.7,18.7,39.9,19.23,42.0,18.79,40.09,17.29,48.7,3.42,68.1475,18.29,35.79,19.7,44.7,16.8566666666667,39.9666666666667,3.36666666666667,757.2999999999998,81.0,3.0,36.33333333333329,0.333333333333333,4.958455159794539,4.958455159794539,100
10,19.26,40.76,18.7,39.9666666666667,19.2,41.9666666666667,18.79,40.09,17.29,48.7,3.1566666666666694,69.23,18.23,35.79,19.76,44.79,16.865,39.9975,3.2,757.2999999999998,83.0,3.0,34.5,0.5,5.94512791140005,5.94512791140005,90
10,19.29,40.9,18.7,40.0,19.2,41.9666666666667,18.79,40.09,17.23,48.6266666666667,2.86333333333333,70.8233333333333,18.2,35.79,19.76,44.863333333333294,16.89,40.09,3.03333333333333,757.2999999999998,85.0,3.0,32.66666666666669,0.666666666666667,2.5219829753041267,2.5219829753041267,90
10,19.29,40.8266666666667,18.7,40.0,19.2,41.845,18.73,40.09,17.23,48.6266666666667,2.6566666666666694,71.42333333333329,18.2,36.0666666666667,19.79,44.933333333333294,16.79,39.9666666666667,2.86666666666667,757.2999999999998,87.0,3.0,30.8333333333333,0.8333333333333329,46.46269598742946,46.46269598742946,180
0,19.29,41.15,18.79,40.09,19.2,41.7,18.7,40.09,17.23,48.7,2.4666666666666694,72.96666666666668,18.2,36.33333333333329,19.79,45.0,16.79,39.9666666666667,2.7,757.2999999999998,89.0,3.0,29.0,1.0,33.68561164243147,33.68561164243147,140
10,19.323333333333295,42.1566666666667,18.79,40.09,19.2,41.76,18.7,40.1633333333333,17.26,48.79,2.4,74.6333333333333,18.2,36.29,19.79,45.09,16.79,40.0,2.78333333333333,757.233333333333,88.8333333333333,3.3333333333333295,29.0,1.06666666666667,4.742892773356289,4.742892773356289,100
20,19.39,42.09666666666671,18.823333333333295,40.1566666666667,19.29,41.79,18.7,40.29,17.26,48.863333333333294,2.22333333333333,75.73,18.2,36.49,19.79,45.09,16.79,40.0,2.86666666666667,757.1666666666669,88.6666666666667,3.6666666666666705,29.0,1.13333333333333,24.629806040320545,24.629806040320545,110
20,19.39,41.73,18.823333333333295,40.23,19.29,41.863333333333294,18.7,40.29,17.2,49.29,2.03,76.1966666666667,18.2,37.0,19.79,45.06,16.79,40.0,2.95,757.1,88.5,4.0,29.0,1.2,23.07759203249589,23.07759203249589,340
20,19.39,41.6566666666667,18.89,40.4,19.29,42.03,18.6666666666667,40.363333333333294,18.1666666666667,74.7,1.8633333333333295,77.29,18.26,37.4666666666667,19.79,44.933333333333294,16.79,40.0,3.03333333333333,757.033333333333,88.3333333333333,4.3333333333333295,29.0,1.26666666666667,18.760826543439176,18.760826543439176,380
30,19.39,41.59,18.89,40.4,19.29,42.1633333333333,18.6,40.3725,17.8933333333333,75.0333333333333,1.79,79.0966666666667,18.323333333333295,37.933333333333294,19.79,44.933333333333294,16.79,40.03,3.11666666666667,756.966666666667,88.1666666666667,4.66666666666667,29.0,1.33333333333333,49.55496097682044,49.55496097682044,210
20,19.463333333333296,41.59,19.0,40.4,19.2,42.2,18.6,40.4666666666667,17.7,75.02333333333331,1.7,80.3633333333333,18.463333333333296,38.1333333333333,19.79,45.1175,16.73,40.1633333333333,3.2,756.9,88.0,5.0,29.0,1.4,8.817535685375331,8.817535685375331,150
20,19.5,41.6,19.0,40.4,19.2,42.26,18.7,40.8,17.6333333333333,74.35666666666668,1.7,81.29666666666668,18.5,38.23,19.79,45.363333333333294,16.79,40.2,3.16666666666667,756.9,88.1666666666667,5.0,30.8333333333333,1.4,40.671760425902896,40.671760425902896,330
20,19.5,41.3266666666667,19.0,40.5,19.2,42.29,18.76,41.2666666666667,18.3,78.59999999999998,1.63333333333333,82.73333333333329,18.5,38.1566666666667,19.79,45.1333333333333,16.73,40.2,3.13333333333333,756.9,88.3333333333333,5.0,32.66666666666669,1.4,3.4223318565636878,3.4223318565636878,420
20,19.533333333333296,41.29,19.0,40.5,19.2,42.23,19.1333333333333,41.6566666666667,19.233333333333295,87.06,1.63333333333333,83.59333333333329,18.39,38.0266666666667,19.79,45.1333333333333,16.7,40.23,3.1,756.9,88.5,5.0,34.5,1.4,20.022487337701023,20.022487337701023,330
20,19.6,41.43,19.1,40.7,19.2,42.463333333333296,19.4,41.93,18.6333333333333,88.4333333333333,1.6,83.98999999999998,18.463333333333296,38.5,19.7,45.0,16.7,40.23,3.06666666666667,756.9,88.6666666666667,5.0,36.33333333333329,1.4,7.057216286193579,7.057216286193579,130
20,19.6,41.5,19.1,40.8266666666667,19.2,42.6633333333333,19.73,41.863333333333294,18.36,88.2933333333333,1.6,84.4633333333333,18.463333333333296,37.99,19.7,45.06,16.7,40.2,3.03333333333333,756.9,88.8333333333333,5.0,38.16666666666669,1.4,9.665493119973688,9.665493119973688,130
20,19.6,41.56,19.1666666666667,40.9,19.2,42.73,19.79,41.73,18.1666666666667,87.43,1.445,84.295,18.323333333333295,37.863333333333294,19.79,45.23,16.7,40.2,3.0,756.9,89.0,5.0,40.0,1.4,42.06758583895862,42.06758583895862,110
10,19.6,41.59,19.1333333333333,40.9,19.2,42.863333333333294,19.7,41.2966666666667,18.1,85.8966666666667,1.5,85.4,18.39,38.0,19.79,45.363333333333294,16.7,40.1633333333333,2.95,756.8166666666668,88.8333333333333,5.0,38.16666666666669,1.31666666666667,35.99569941870868,35.99569941870868,250
0,19.6,41.53,19.1333333333333,40.9,19.1333333333333,42.86,19.6333333333333,41.03,18.066666666666695,84.12333333333329,1.42666666666667,85.26,18.39,38.0,19.79,45.4266666666667,16.7,40.09,2.9,756.733333333333,88.6666666666667,5.0,36.33333333333329,1.23333333333333,13.360604154877365,13.360604154877365,520
0,19.6,41.5,19.1,40.9666666666667,19.26,43.4666666666667,19.566666666666695,40.69333333333329,18.6666666666667,89.52333333333331,1.29,85.62333333333329,18.3566666666667,38.0,19.79,45.76,16.6666666666667,40.06,2.85,756.65,88.5,5.0,34.5,1.15,24.750082241371278,24.750082241371278,360
0,19.6,41.69333333333329,19.1,40.8266666666667,19.5966666666667,45.16666666666671,19.5,40.36,19.1666666666667,91.29333333333328,1.23,85.76333333333329,18.29,38.0,19.73,45.963333333333296,16.65,40.1225,2.8,756.5666666666668,88.3333333333333,5.0,32.66666666666669,1.06666666666667,4.155694891232997,4.155694891232997,330
0,19.6,42.0,19.1,40.79,19.93,46.033333333333296,19.39,40.06,19.1666666666667,90.7666666666667,1.16666666666667,85.9,18.29,38.045,19.73,46.1633333333333,16.6,40.09,2.75,756.483333333333,88.1666666666667,5.0,30.8333333333333,0.9833333333333328,17.694212030619383,17.694212030619383,310
0,19.6,42.0,19.1,40.73,20.35,46.545,19.39,39.933333333333294,19.323333333333295,87.49666666666668,1.1,86.29999999999998,18.29,37.863333333333294,19.76,46.2,16.6,40.06,2.7,756.4,88.0,5.0,29.0,0.9,48.460440267808735,48.460440267808735,270
0,19.6,42.145,19.066666666666695,40.6333333333333,20.6333333333333,46.363333333333294,19.29,39.76,19.463333333333296,84.0966666666667,1.13333333333333,87.3666666666667,18.23,37.73,19.7,46.2,16.6,40.0,2.78333333333333,756.3166666666668,87.6666666666667,5.16666666666667,30.8333333333333,0.9166666666666669,31.235709483735263,31.235709483735263,230
10,19.6,42.2,19.0,40.56,20.76,46.1566666666667,19.29,39.7,19.3266666666667,80.62333333333329,1.26,88.09999999999998,18.2,37.76,19.7,46.2,16.6,40.0,2.86666666666667,756.233333333333,87.3333333333333,5.3333333333333295,32.66666666666669,0.933333333333333,33.23091248748824,33.23091248748824,170
0,19.6,42.0666666666667,19.0,40.6566666666667,21.066666666666695,45.79,19.2,39.6333333333333,19.1333333333333,79.0966666666667,1.42666666666667,88.8966666666667,18.2,37.76,19.7,46.2,16.6,40.0,2.95,756.15,87.0,5.5,34.5,0.95,15.624482824932784,15.624482824932784,60
0,19.5,42.0,19.0,40.93,21.2,45.59666666666671,19.1333333333333,40.1,18.945,76.15,1.56666666666667,89.03,18.2,38.0666666666667,19.6666666666667,46.3266666666667,16.6,40.6333333333333,3.03333333333333,756.0666666666668,86.6666666666667,5.66666666666667,36.33333333333329,0.966666666666667,20.284480636473745,20.284480636473745,30
0,19.5,42.1333333333333,18.963333333333296,41.0666666666667,21.066666666666695,44.99,19.1,40.53,18.79,73.6333333333333,1.73,89.18999999999998,18.2,38.26,19.6,46.6,16.6,41.1,3.11666666666667,755.983333333333,86.3333333333333,5.8333333333333295,38.16666666666669,0.9833333333333328,49.80386857641861,49.80386857641861,30
0,19.5,42.2,18.89,41.2,20.86,44.6566666666667,19.075,40.7675,18.73,72.29999999999998,1.79,89.3966666666667,18.2,38.463333333333296,19.6,47.0,16.6,41.5666666666667,3.2,755.9,86.0,6.0,40.0,1.0,42.75411781854928,42.75411781854928,30
0,19.4266666666667,42.1266666666667,18.89,41.29,20.6666666666667,44.43,19.0,40.9666666666667,18.6,71.06333333333329,1.93333333333333,89.6566666666667,18.2,38.723333333333294,19.6,47.33333333333329,16.6,41.9,3.13333333333333,755.8333333333329,86.5,5.8333333333333295,38.16666666666669,1.03333333333333,47.67741980031133,47.67741980031133,40
0,19.39,42.09,18.823333333333295,41.23,20.6,44.23,18.963333333333296,41.03,18.533333333333296,70.2566666666667,1.93333333333333,89.59,18.1,38.963333333333296,19.6,47.8,16.6,42.1566666666667,3.06666666666667,755.766666666667,87.0,5.66666666666667,36.33333333333329,1.06666666666667,40.61525461729616,40.61525461729616,50
0,19.39,42.09,18.79,41.29,20.5,44.1633333333333,18.89,41.09,18.5,69.7,1.9,89.56,18.1,39.223333333333294,19.6,48.1566666666667,16.6,42.43,3.0,755.7,87.5,5.5,34.5,1.1,39.10910579143092,39.10910579143092,50
0,19.3566666666667,42.09,18.79,41.29,20.4266666666667,43.963333333333296,18.89,41.1266666666667,18.4266666666667,69.1,1.9,89.5925,18.1,39.29,19.6,48.363333333333294,16.6666666666667,42.73,2.93333333333333,755.6333333333331,88.0,5.3333333333333295,32.66666666666669,1.13333333333333,13.393906445708124,13.393906445708124,40
0,19.29,42.09,18.7,41.4,20.39,43.76,18.823333333333295,41.1266666666667,18.3566666666667,68.3966666666667,1.8266666666666695,89.68999999999998,18.1,39.49,19.6,48.6566666666667,16.6,42.863333333333294,2.86666666666667,755.5666666666668,88.5,5.16666666666667,30.8333333333333,1.16666666666667,38.107576477341354,38.107576477341354,40
0,19.29,42.09,18.7,41.4,20.323333333333295,43.7,18.79,41.23,18.3566666666667,67.9966666666667,1.66666666666667,89.5,18.1,39.8266666666667,19.6,48.93,16.6666666666667,43.2,2.8,755.5,89.0,5.0,29.0,1.2,49.315579456742846,49.315579456742846,50
0,19.29,42.09,18.6333333333333,41.3266666666667,20.26,43.6333333333333,18.79,41.29,18.29,67.6566666666667,1.6,89.4333333333333,18.1,39.9666666666667,19.6,49.1266666666667,16.6,43.26,2.81666666666667,755.366666666667,89.1666666666667,5.0,28.666666666666696,1.23333333333333,14.680277451407164,14.680277451407164,50
0,19.2,42.06,18.6,41.29,20.2,43.5,18.76,41.3266666666667,18.23,67.3966666666667,1.46333333333333,89.18999999999998,18.1,40.0666666666667,19.6,49.26,16.6,43.433333333333294,2.8333333333333295,755.233333333333,89.3333333333333,5.0,28.3333333333333,1.26666666666667,19.967555347830057,19.967555347830057,40
0,19.2,42.06,18.6,41.29,20.2,43.5,18.7,41.4666666666667,18.2,67.06,1.39,89.73,18.1,40.26,19.566666666666695,49.433333333333294,16.6666666666667,43.6333333333333,2.85,755.1,89.5,5.0,28.0,1.3,40.6065761926584,40.6065761926584,60
0,19.2,42.09,18.6,41.29,20.2,43.433333333333294,18.7,41.5,18.1333333333333,66.8666666666667,1.53333333333333,90.5,18.1,40.59,19.5,49.56,16.65,43.845,2.86666666666667,754.966666666667,89.6666666666667,5.0,27.666666666666696,1.33333333333333,3.857583459466696,3.857583459466696,40
0,19.1333333333333,42.09,18.533333333333296,41.29,20.1666666666667,43.4,18.7,41.5,18.1,66.56,1.6,90.96666666666668,18.1,40.6633333333333,19.463333333333296,49.86,16.6333333333333,44.0666666666667,2.88333333333333,754.8333333333329,89.8333333333333,5.0,27.3333333333333,1.36666666666667,18.184840492904183,18.184840492904183,40
0,19.1,42.09,18.5,41.29,20.1,43.4666666666667,18.7,41.59,18.1,66.3666666666667,1.73,91.56333333333329,18.1,40.845,19.39,50.1333333333333,16.6333333333333,44.2,2.9,754.7,90.0,5.0,27.0,1.4,22.129623359069228,22.129623359069228,50
0,19.1,42.09,18.5,41.29,20.1,43.4,18.6333333333333,41.59,18.0,65.9666666666667,1.79,91.83,18.1,41.09666666666671,19.39,50.433333333333294,16.7,44.5666666666667,2.88333333333333,754.5666666666668,90.5,5.0,27.166666666666696,1.45,7.835706626065075,7.835706626065075,40
0,19.1,42.09,18.463333333333296,41.26,20.0,43.3266666666667,18.6,41.59,18.0,65.76,1.9,92.29333333333328,18.1,41.363333333333294,19.39,50.56,16.6333333333333,44.76,2.86666666666667,754.4333333333329,91.0,5.0,27.3333333333333,1.5,29.1102635092102,29.1102635092102,30
0,19.0,42.0,18.39,41.2,20.0,43.3266666666667,18.6,41.59,17.89,65.6266666666667,2.0266666666666695,92.6266666666667,18.1,41.6266666666667,19.39,50.86,16.7,45.1266666666667,2.85,754.2999999999998,91.5,5.0,27.5,1.55,48.50810894276946,48.50810894276946,30
0,19.0,42.06,18.39,41.29,19.963333333333296,43.26,18.533333333333296,41.7,17.89,65.4333333333333,2.09,92.6266666666667,18.1,41.76,19.39,51.0,16.7,45.33333333333329,2.8333333333333295,754.1666666666669,92.0,5.0,27.666666666666696,1.6,49.47499167174101,49.47499167174101,30
0,19.0,42.09,18.39,41.29,19.89,43.2,18.533333333333296,41.7,17.89,65.14,2.09,92.56,18.1,41.963333333333296,19.29,51.09,16.7,45.5666666666667,2.81666666666667,754.033333333333,92.5,5.0,27.8333333333333,1.65,8.822601824067533,8.822601824067533,40
0,19.0,42.09,18.29,41.29,19.89,43.2,18.5,41.79,17.79,64.7633333333333,2.2,92.79333333333328,18.1,42.09,19.29,51.09,16.7,45.76,2.8,753.9,93.0,5.0,28.0,1.7,27.106521220412105,27.106521220412105,40
0,18.963333333333296,42.09,18.29,41.29,19.89,43.2,18.5,41.79,17.79,64.6233333333333,2.26,93.1266666666667,18.1,42.09,19.29,51.09,16.7,46.03,2.86666666666667,753.733333333333,92.3333333333333,5.16666666666667,30.0,1.68333333333333,19.2151946015656,19.2151946015656,50
0,18.89,42.1633333333333,18.29,41.4,19.89,43.23,18.5,41.79,17.79,64.4666666666667,2.495,93.295,18.1,42.223333333333294,19.29,51.09,16.7,46.1633333333333,2.93333333333333,753.5666666666668,91.6666666666667,5.3333333333333295,32.0,1.66666666666667,33.80820254096761,33.80820254096761,40
0,18.89,42.2,18.29,41.4,19.823333333333295,43.29,18.39,41.79,17.73,64.3333333333333,2.73,93.43333333333328,18.1,42.433333333333294,19.29,51.09,16.7,46.3266666666667,3.0,753.4,91.0,5.5,34.0,1.65,13.4646889870055,13.4646889870055,40
0,18.89,42.2,18.2,41.29,19.8566666666667,43.29,18.463333333333296,41.863333333333294,17.7,64.1566666666667,2.79,93.16,18.1,42.433333333333294,19.23,51.0,16.7,46.4666666666667,3.06666666666667,753.233333333333,90.3333333333333,5.66666666666667,36.0,1.63333333333333,23.46254711737856,23.46254711737856,40
0,18.79,42.1266666666667,18.2,41.363333333333294,19.79,43.29,18.39,41.8266666666667,17.7,64.03,2.86333333333333,92.8633333333333,18.1,42.4666666666667,19.29,51.06,16.7,46.59,3.13333333333333,753.0666666666668,89.6666666666667,5.8333333333333295,38.0,1.61666666666667,8.590004115831107,8.590004115831107,50
0,18.79,42.2,18.2,41.4,19.79,43.4,18.39,41.9,17.7,63.863333333333294,2.79,92.59,18.1,42.4,19.2,50.9,16.7,46.6633333333333,3.2,752.9,89.0,6.0,40.0,1.6,18.45947311958298,18.45947311958298,50
0,18.79,42.2,18.2,41.425,19.79,43.3266666666667,18.39,41.9,17.7,63.79,2.93333333333333,92.8,18.1,42.363333333333294,19.2,50.9,16.7,46.7,3.2333333333333294,752.766666666667,89.0,5.8333333333333295,38.0,1.63333333333333,36.27026362810284,36.27026362810284,50
0,18.79,42.2,18.1333333333333,41.5,19.79,43.26,18.39,41.9666666666667,17.7,63.6333333333333,3.0,92.6,18.1,42.363333333333294,19.2,50.79,16.7,46.76,3.2666666666666706,752.6333333333331,89.0,5.66666666666667,36.0,1.66666666666667,24.307455215603117,24.307455215603117,40
0,18.76,42.23,18.1,41.5,19.79,43.2,18.3566666666667,42.0,17.6333333333333,63.433333333333294,3.09,92.43333333333328,18.1,42.4666666666667,19.1333333333333,50.73,16.7,46.9,3.3,752.5,89.0,5.5,34.0,1.7,3.190123336389661,3.190123336389661,50
0,18.7,42.29,18.1,41.5,19.79,43.29,18.29,42.04,17.6,63.29,3.09,92.0333333333333,18.1,42.4,19.1666666666667,50.6633333333333,16.7,46.9666666666667,3.3333333333333295,752.366666666667,89.0,5.3333333333333295,32.0,1.73333333333333,39.22731149941682,39.22731149941682,40
0,18.7,42.29,18.1,41.59,19.79,43.29,18.29,42.0266666666667,17.6,63.1566666666667,3.06,91.3966666666667,18.1,42.4,19.1666666666667,50.59,16.7,47.045,3.36666666666667,752.233333333333,89.0,5.16666666666667,30.0,1.76666666666667,20.91608179034665,20.91608179034665,40
0,18.7,42.29,18.033333333333296,41.53,19.79,43.3266666666667,18.29,41.9666666666667,17.5666666666667,63.06,3.06,91.33,18.1,42.4666666666667,19.1,50.59,16.7,47.1266666666667,3.4,752.1,89.0,5.0,28.0,1.8,49.050904239993535,49.050904239993535,20
0,18.7,42.29,18.1,41.59,19.7225,43.3725,18.29,42.09,17.5,63.0,3.0,91.33,18.05,42.345,19.1,50.53,16.7,47.26,3.38333333333333,751.9166666666669,89.1666666666667,5.16666666666667,28.166666666666696,1.8,14.144197793211788,14.144197793211788,30
0,18.7,42.29,18.1,41.59,19.7,43.29,18.29,42.09,17.5,62.863333333333294,3.0,91.06333333333329,18.1,42.433333333333294,19.1,50.4666666666667,16.7,47.3266666666667,3.36666666666667,751.733333333333,89.3333333333333,5.3333333333333295,28.3333333333333,1.8,42.39410747541115,42.39410747541115,30
0,18.6666666666667,42.29,18.0,41.5,19.7,43.29,18.29,42.1266666666667,17.5,62.79,3.03,91.26333333333329,18.033333333333296,42.36,19.1,50.4666666666667,16.7,47.4666666666667,3.35,751.5499999999998,89.5,5.5,28.5,1.8,4.111961543094367,4.111961543094367,40
0,18.6,42.29,18.0,41.56,19.7,43.29,18.23,42.1266666666667,17.4633333333333,62.56,3.09,91.26333333333329,18.0,42.2,19.0,50.4,16.73,47.53,3.3333333333333295,751.366666666667,89.6666666666667,5.66666666666667,28.666666666666696,1.8,44.32293752906844,44.32293752906844,50
0,18.6,42.29,18.0,41.59,19.7,43.26,18.2,42.2,17.4633333333333,62.5,3.09,91.1566666666667,18.0,42.2,19.0,50.4,16.73,47.6633333333333,3.31666666666667,751.1833333333329,89.8333333333333,5.8333333333333295,28.8333333333333,1.8,23.59653654275462,23.59653654275462,40
